iter	TotalF1:average=Weighted	MultiClass
180	0.9972726214	0.07394180652
181	0.9972726214	0.07328262123
182	0.9972726214	0.0727520707
183	0.9972726214	0.07215926671
184	0.9972726214	0.07154366057
185	0.9972726214	0.07094796537
186	0.9972726214	0.0704392906
187	0.9972726214	0.07014877872
188	0.9972726214	0.06977675307
189	0.9972726214	0.0694705184
190	0.9972726214	0.06904910964
191	0.9972726214	0.06856596448
192	0.9972726214	0.06833873156
193	0.9972726214	0.06800056442
194	0.9972726214	0.06751335175
195	0.9972726214	0.06731759458
196	0.9972726214	0.06703912579
197	0.9972726214	0.06682576719
198	0.9972726214	0.06663998919
199	0.9972726214	0.06610703436
200	0.9972726214	0.06590353429
201	0.9972726214	0.0657490166
202	0.9972726214	0.06547792446
203	0.9972726214	0.06499637785
204	0.9972726214	0.06482568064
205	0.9974581615	0.06465824087
206	0.9974581615	0.06400928897
207	0.9974581615	0.06384698098
208	0.9976288842	0.06323019854
209	0.9976288842	0.0626386484
210	0.9979598878	0.06207021495
211	0.9979598878	0.06180550414
212	0.9979598878	0.06142215066
213	0.9979598878	0.0610583031
214	0.9979598878	0.06069765697
215	0.9979598878	0.06013140807
216	0.9979598878	0.05976622048
217	0.9979598878	0.05956234123
218	0.9979598929	0.05933669826
219	0.9979598929	0.05909326859
220	0.9979598929	0.05888132328
221	0.9979598929	0.05839576949
222	0.9979598929	0.05825768124
223	0.9982722991	0.05800768927
224	0.9982722991	0.05779022439
225	0.9982722991	0.05731244368
226	0.9982722991	0.0570994384
227	0.9982722991	0.05661303579
228	0.9982722991	0.05643478094
229	0.9982722991	0.05641312494
230	0.9982722991	0.05619826258
231	0.9982722991	0.05588153168
232	0.9985470731	0.05554946148
233	0.9985470731	0.05530335605
234	0.9985470731	0.0551305863
235	0.9985470731	0.05494724708
236	0.9985470731	0.05482658359
237	0.9985470731	0.05465039266
238	0.9985470731	0.05463155892
239	0.9985470731	0.05425961513
240	0.9985470731	0.05399448636
241	0.9985470731	0.05363696842
242	0.9985470731	0.05322540957
243	0.9985470731	0.05286095878
244	0.9985470731	0.05257908172
245	0.9985470731	0.05256175175
246	0.9985470731	0.05243087211
247	0.9985470731	0.05221292896
248	0.9985470731	0.05184400132
249	0.9985470731	0.05163538671
250	0.9985470731	0.05127145728
251	0.9985470731	0.05101506675
252	0.9985470731	0.05087918029
253	0.9985470731	0.05052419592
254	0.9985470731	0.05027905134
255	0.9985470731	0.05010992684
256	0.9985470731	0.05009446688
257	0.9987761609	0.04990749104
258	0.9987761609	0.04974238664
259	0.9987761609	0.04951533038
260	0.9987761609	0.04919308854
261	0.9987761609	0.04886845963
262	0.9987761609	0.04869950747
263	0.9987761609	0.04857369928
264	0.9987761609	0.04842810941
265	0.9987761609	0.0484146315
266	0.9987761609	0.04827051093
267	0.9987761609	0.04815332464
268	0.9987761609	0.0480157362
269	0.9987761609	0.04786853053
270	0.9987761609	0.0476191418
271	0.9987761609	0.0474685882
272	0.9987761609	0.04725776748
273	0.9987761609	0.04695709547
274	0.9987761609	0.04683172246
275	0.9987761609	0.0466419416
276	0.9987761609	0.04654754021
277	0.9987761609	0.04642954817
278	0.9987761609	0.04625805383
279	0.9987761609	0.046117725
280	0.9987761609	0.04603021768
281	0.9987761609	0.0459204339
282	0.9987761609	0.04581360164
283	0.9987761609	0.04570707961
284	0.9987761609	0.04542783954
285	0.9987761609	0.04533213259
286	0.9987761609	0.04521807879
287	0.9987761609	0.04513438476
288	0.9987761609	0.04496259742
289	0.9987761609	0.04487229801
290	0.9987761609	0.04461402884
291	0.9987761609	0.04451683967
292	0.9987761609	0.04430928502
293	0.9987761609	0.04419299065
294	0.9987761609	0.04389257716
295	0.9987761609	0.04380750862
296	0.9987761609	0.04373002787
297	0.9987761609	0.04365457226
298	0.9987761609	0.04350129119
299	0.9987761609	0.04341195695
300	0.9987761609	0.04334208553
301	0.9987761609	0.04327124463
302	0.9987761609	0.04319228166
303	0.9987761609	0.04310781635
304	0.9987761609	0.0430268067
305	0.9987761609	0.04281877378
306	0.9987761609	0.04276409517
307	0.9987761609	0.04271061872
308	0.9987761609	0.04264872288
309	0.9987761609	0.04259711644
310	0.9987761609	0.04250520554
311	0.9987761609	0.04245515889
312	0.9987761609	0.04238791584
313	0.9987761609	0.04233563292
314	0.9987761609	0.04227714103
315	0.9987761609	0.04223006314
316	0.9987761609	0.04218393318
317	0.9987761609	0.04211444094
318	0.9987761609	0.0420695476
319	0.9987761609	0.04200221407
320	0.9987761609	0.04194939255
321	0.9987761609	0.04188410569
322	0.9987761609	0.04182044755
323	0.9987761609	0.04176819049
324	0.9987761609	0.04171706664
325	0.9987761609	0.04167610724
326	0.9987761609	0.04163588895
327	0.9987761609	0.04159636006
328	0.9987761609	0.04155756798
329	0.9987761609	0.04151940929
330	0.9987761609	0.04138096772
331	0.9987761609	0.04134362339
332	0.9987761609	0.041306934
333	0.9987761609	0.04127085646
334	0.9987761609	0.0412353563
335	0.9987761609	0.04120044645
336	0.9989272224	0.04115733265
337	0.9989272224	0.04112353877
338	0.9989272224	0.04109026625
339	0.9989272224	0.04104671726
340	0.9989272224	0.04101433236
341	0.9989272224	0.04098244728
342	0.9989272224	0.04095103617
343	0.9989272224	0.04092005162
344	0.9989272224	0.04088953674
345	0.9989272224	0.0408594355
346	0.9989272224	0.04082977375
347	0.9989272224	0.04080051703
348	0.9989272224	0.04077165242
349	0.9989272224	0.04074318421
